nombre,id,timestamp,lider,body,blackout
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lpblaklpys2r,2025-05-16T08:09:26.993Z,no,"“Estamos ante unha estratexia que desmantela o servizo público universitario. Permitir esta deriva é renunciar a un dos piares fundamentais da nosa democracia: o dereito á educación superior pública, de calidade e accesible para todas”.  🗞️ @manuel-lago-penas.bsky.social  sumar.ink/4kpsi3K",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp7drpir6q2o,2025-05-15T10:50:32.912811Z,no,"77 años de Nakba. Memoria, justicia y libertad para Palestina 🇵🇸",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp5co3k4pk22,2025-05-14T15:25:18.347Z,no,"👉Hoy las derechas y el PSOE han votado en contra de nuestra propuesta para aumentar los impuestos al transporte de lujo para financiar el transporte público de todos y todas.   Para nosotras es sentido común: si contaminas más, pagas más.",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp4gv2xbak2w,2025-05-14T07:08:07.843Z,no,Hay que defender la profesión periodística.   Desde Sumar hemos pedido y seguiremos pidiendo que se tomen medidas para que los escuadristas del odio dejen de reventar el trabajo de los y las periodistas en el Congreso.  📽 @ernesturtasun.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp4f42e4l22r,2025-05-14T06:36:14.612Z,no,"Lo de ayer en el Congreso no fue periodismo: fue acoso, una actuación propia de la extrema derecha.  La libertad de expresión no ampara la violencia. Haremos todo lo necesario para que no se repita.  📻 @veronicambarbero.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp3aqgfanc2k,2025-05-13T19:45:29.868Z,no,"Se va un expresidente, pero queda un símbolo. Pepe Mujica no fue solo un líder político, nos dio una lección de coherencia y lucha que trascendió todas las fronteras. Tu compromiso nos inspirará siempre.",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp2v7zcl5s2i,2025-05-13T16:19:28.123Z,no,"Vuelos privados y yates de lujo contaminan sin medida. No son mayoría, pero su impacto pesa como si lo fueran.  @juliaboadadanes.bsky.social explica nuestra iniciativa para gravar el uso de transportes de lujo 👇",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp2tmay7xk2r,2025-05-13T15:50:31.342Z,no,La OPA sobre el BBVA supondrá que el 70% del crédito y los depósitos bancarios queden en manos de tres entidades y que los ciudadanos sigan sufriendo la falta de competencia en el sector y la exclusión financiera.  📽 @carlosurriza.bsky.social,0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp2rwitu222u,2025-05-13T15:20:27.648Z,no,"No es libertad de expresión: es acoso, desinformación y violencia.  Sobre lo ocurrido hoy en el Congreso 👇",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp2i3vzefk2u,2025-05-13T12:24:31.814Z,no,"Toda mi solidaridad con @veronicambarbero.bsky.social, que hoy ha visto violentado su derecho a la libertad de expresión, y con los y las profesionales del periodismo.  No podemos permitir que esto vuelva a repetirse. Tenemos que garantizar el derecho a la información veraz.",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp2gpsxsdk2u,2025-05-13T11:59:52.222Z,no,"No es libertad de expresión: es acoso, desinformación y violencia.  Lo ocurrido hoy en el Congreso no ha sido un caso aislado. Por eso exigimos un reglamento que proteja a la prensa y a la democracia.",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp25nsqn4k27,2025-05-13T09:17:41.202Z,no,"Hoy presentamos una iniciativa para aumentar los impuestos al transporte de lujo.  👉Los jets privados y los yates de lujo de unos pocos privilegiados deben pagar por el impacto que generan. Y con esa recaudación financiar el metro, el tren y el bus de la mayoría.  📽 @veronicambarbero.bsky.social",0
Sumar,at://did:plc:ikvnfuw3l3kqoatcadcmii6b/app.bsky.feed.post/3lp25aj3uuc27,2025-05-13T09:10:14.876Z,no,Hemos puesto encima de la mesa medidas para reforzar el papel de lo público en la energía:  👉Convertir Red Eléctrica Española en una empresa 100% pública 👉Redoblar los esfuerzos en las energías renovables  📽 @veronicambarbero.bsky.social,0
